Tempo,Posizione,Corrente,Forza,Velocita,Accelerazione,CodiceAllarme,StatoPLC
2016-04-20 12:35:12.938,268975,-5,-1,0,0,0,0
2016-04-20 12:35:13.938,268975,0,-1,0,0,0,0
2016-04-20 12:35:14.938,268975,-5,-3,0,0,0,0
2016-04-20 12:35:15.938,268975,0,4,0,0,0,0
2016-04-20 12:35:16.938,268975,0,4,0,0,0,0
2016-04-20 12:35:17.938,268975,0,0,0,0,0,0
2016-04-20 12:35:18.938,268975,-9,1,0,0,0,0
2016-04-20 12:35:19.938,268975,0,0,0,0,0,0
2016-04-20 12:35:20.938,268975,-5,3,0,0,0,0
2016-04-20 12:35:21.938,268975,0,-1,0,0,0,0
2016-04-20 12:35:22.938,268975,0,-1,0,0,0,0
2016-04-20 12:35:23.938,268975,0,-1,0,0,0,0
2016-04-20 12:35:24.938,268975,0,2,0,0,0,0
2016-04-20 12:35:25.938,268975,-5,0,0,0,0,0
2016-04-20 12:35:26.938,268975,12,0,0,0,0,0
2016-04-20 12:35:27.938,268975,-9,-1,0,0,0,0
2016-04-20 12:35:28.938,268975,-9,-1,0,0,0,0
2016-04-20 12:35:29.938,268975,3,-1,0,0,0,0
2016-04-20 12:35:30.938,268975,-18,-1,0,0,0,0
2016-04-20 12:35:31.938,268975,7,-3,0,0,0,0
2016-04-20 12:35:32.938,268975,0,0,0,0,0,0
2016-04-20 12:35:33.938,268975,0,0,0,0,0,0
2016-04-20 12:35:34.938,268975,-5,-1,0,0,0,0
2016-04-20 12:35:35.938,268975,0,0,0,0,0,0
2016-04-20 12:35:36.938,268975,0,0,0,0,0,0
2016-04-20 12:35:37.938,268975,-5,0,0,0,0,0
2016-04-20 12:35:38.938,268975,-5,0,0,0,0,0
2016-04-20 12:35:39.938,268975,20,0,0,0,0,0
2016-04-20 12:35:40.938,268975,7,2,0,0,0,0
2016-04-20 12:35:41.938,268975,-9,0,0,0,0,0
2016-04-20 12:35:42.938,268975,-5,0,0,0,0,0
2016-04-20 12:35:43.938,268975,-5,0,0,0,0,0
2016-04-20 12:35:44.938,268975,3,-1,0,0,0,0
2016-04-20 12:35:45.938,268975,0,-1,0,0,0,0
2016-04-20 12:35:46.938,268975,0,2,0,0,0,0
2016-04-20 12:35:47.938,268975,12,0,0,0,0,0
2016-04-20 12:35:48.938,268975,12,0,0,0,0,0
2016-04-20 12:35:49.938,268975,12,0,0,0,0,0
2016-04-20 12:35:50.938,268975,3,-1,0,0,0,0
2016-04-20 12:35:51.938,268975,-9,5,0,0,0,0
2016-04-20 12:35:52.938,268975,-9,5,0,0,0,0
2016-04-20 12:35:53.938,268975,-9,5,0,0,0,0
2016-04-20 12:35:54.938,268975,7,0,0,0,0,0
2016-04-20 12:35:55.938,268975,0,-1,0,0,0,0
2016-04-20 12:35:56.938,268975,0,-1,0,0,0,0
2016-04-20 12:35:57.938,268975,0,0,0,0,0,0
2016-04-20 12:35:58.938,268975,0,0,0,0,0,0
2016-04-20 12:35:59.938,268975,-9,-3,0,0,0,0
2016-04-20 12:36:00.938,268975,7,0,0,0,0,0
2016-04-20 12:36:01.938,268975,7,4,0,0,0,0
2016-04-20 12:36:02.938,268975,20,-1,0,0,0,0
2016-04-20 12:36:03.938,268975,20,-1,0,0,0,0
2016-04-20 12:36:04.938,268975,0,0,0,0,0,0
2016-04-20 12:36:05.938,268975,0,0,0,0,0,0
2016-04-20 12:36:06.938,268975,7,2,0,0,0,0
2016-04-20 12:36:07.938,268975,20,0,0,0,0,0
2016-04-20 12:36:08.938,268975,-9,2,0,0,0,0
2016-04-20 12:36:09.938,268975,-9,2,0,0,0,0
2016-04-20 12:36:10.938,268975,12,0,0,0,0,0
2016-04-20 12:36:11.938,268975,12,-1,0,0,0,0
2016-04-20 12:36:12.938,268975,0,0,0,0,0,0
2016-04-20 12:36:13.938,268975,0,0,0,0,0,0
2016-04-20 12:36:14.938,268975,-9,-1,0,0,0,0
2016-04-20 12:36:15.938,268975,0,0,0,0,0,0
2016-04-20 12:36:16.938,268975,0,-1,0,0,0,0
2016-04-20 12:36:17.938,268975,7,-3,0,0,0,0
2016-04-20 12:36:18.938,268975,7,-3,0,0,0,0
2016-04-20 12:36:19.938,268975,7,-3,0,0,0,0
2016-04-20 12:36:20.938,268975,0,1,0,0,0,0
2016-04-20 12:36:21.938,268975,7,0,0,0,0,0
2016-04-20 12:36:22.938,268975,0,0,0,0,0,0
2016-04-20 12:36:23.938,268975,0,0,0,0,0,0
2016-04-20 12:36:24.938,268975,0,0,0,0,0,0
2016-04-20 12:36:25.938,268975,-14,3,0,0,0,0
2016-04-20 12:36:26.938,268975,7,0,0,0,0,0
2016-04-20 12:36:27.938,268975,7,0,0,0,0,0
2016-04-20 12:36:28.938,268975,7,0,0,0,0,0
2016-04-20 12:36:29.938,268975,7,3,0,0,0,0
2016-04-20 12:36:30.938,268975,0,-1,0,0,0,0
2016-04-20 12:36:31.938,268975,-9,0,0,0,0,0
2016-04-20 12:36:32.938,268975,7,-1,0,0,0,0
2016-04-20 12:36:33.938,268975,7,-1,0,0,0,0
2016-04-20 12:36:34.938,268975,7,-1,0,0,0,0
2016-04-20 12:36:35.938,268975,3,-1,0,0,0,0
2016-04-20 12:36:36.938,268975,0,-3,0,0,0,0
2016-04-20 12:36:37.938,268975,16,0,0,0,0,0
2016-04-20 12:36:38.938,268975,12,-1,0,0,0,0
2016-04-20 12:36:39.938,268975,7,1,0,0,0,0
2016-04-20 12:36:40.938,268975,7,1,0,0,0,0
2016-04-20 12:36:41.938,268975,-5,4,0,0,0,0
2016-04-20 12:36:42.938,268975,-5,4,0,0,0,0
2016-04-20 12:36:43.938,268975,12,2,0,0,0,0
2016-04-20 12:36:44.938,268975,0,0,0,0,0,0
2016-04-20 12:36:45.938,268975,12,-5,0,0,0,0
2016-04-20 12:36:46.938,268975,12,-5,0,0,0,0
2016-04-20 12:36:47.938,268975,3,0,0,0,0,0
2016-04-20 12:36:48.938,268975,-5,0,0,0,0,0
2016-04-20 12:36:49.938,268975,-14,0,0,0,0,0
2016-04-20 12:36:50.938,268975,-14,0,0,0,0,0
2016-04-20 12:36:51.938,268975,0,5,0,0,0,0
2016-04-20 12:36:52.938,268975,16,-3,0,0,0,0
2016-04-20 12:36:53.938,268975,3,2,0,0,0,0
2016-04-20 12:36:54.938,268975,3,0,0,0,0,0
2016-04-20 12:36:55.938,268975,3,0,0,0,0,0
2016-04-20 12:36:56.938,268975,3,0,0,0,0,0
2016-04-20 12:36:57.938,268975,-5,-1,0,0,0,0
2016-04-20 12:36:58.938,268975,0,0,0,0,0,0
2016-04-20 12:36:59.938,268975,7,2,0,0,0,0
2016-04-20 12:37:00.938,268975,7,0,0,0,0,0
2016-04-20 12:37:01.938,268975,7,0,0,0,0,0
2016-04-20 12:37:02.938,268975,3,1,0,0,0,0
2016-04-20 12:37:03.938,268975,-5,-1,0,0,0,0
2016-04-20 12:37:04.938,268975,3,-1,0,0,0,0
2016-04-20 12:37:05.938,268975,-9,0,0,0,0,0
2016-04-20 12:37:06.938,268975,-9,0,0,0,0,0
2016-04-20 12:37:07.938,268975,12,0,0,0,0,0
2016-04-20 12:37:08.938,268975,7,0,0,0,0,0
2016-04-20 12:37:09.938,268975,12,-1,0,0,0,0
2016-04-20 12:37:10.938,268975,12,-1,0,0,0,0
2016-04-20 12:37:11.938,268975,12,-1,0,0,0,0
2016-04-20 12:37:12.938,268975,-5,0,0,0,0,0
2016-04-20 12:37:13.938,268975,0,1,0,0,0,0
2016-04-20 12:37:14.938,268975,-9,-1,0,0,0,0
2016-04-20 12:37:15.938,268975,12,0,0,0,0,0
2016-04-20 12:37:16.938,268975,12,0,0,0,0,0
2016-04-20 12:37:17.938,268975,7,2,0,0,0,0
2016-04-20 12:37:18.938,268975,-5,0,0,0,0,0
2016-04-20 12:37:19.938,268975,12,-1,0,0,0,0
2016-04-20 12:37:20.938,268975,3,2,0,0,0,0
2016-04-20 12:37:21.938,268975,3,2,0,0,0,0
2016-04-20 12:37:22.938,268975,0,-3,0,0,0,0
2016-04-20 12:37:23.938,268975,7,1,0,0,0,0
2016-04-20 12:37:24.938,268975,7,1,0,0,0,0
2016-04-20 12:37:25.938,268975,-5,2,0,0,0,0
2016-04-20 12:37:26.938,268975,-5,2,0,0,0,0
2016-04-20 12:37:27.938,268975,-5,1,0,0,0,0
2016-04-20 12:37:28.938,268975,-5,-1,0,0,0,0
2016-04-20 12:37:29.938,268975,-9,-1,0,0,0,0
2016-04-20 12:37:30.938,268975,-14,0,0,0,0,0
2016-04-20 12:37:31.938,268975,-14,0,0,0,0,0
2016-04-20 12:37:32.938,268975,-5,0,0,0,0,0
2016-04-20 12:37:33.938,268975,0,-1,0,0,0,0
2016-04-20 12:37:34.938,268975,-5,2,0,0,0,0
2016-04-20 12:37:35.938,268975,25,0,0,0,0,0
2016-04-20 12:37:36.938,268975,25,0,0,0,0,0
2016-04-20 12:37:37.938,268975,16,-1,0,0,0,0
2016-04-20 12:37:38.938,268975,16,-1,0,0,0,0
2016-04-20 12:37:39.938,268975,0,0,0,0,0,0
2016-04-20 12:37:40.938,268975,7,1,0,0,0,0
2016-04-20 12:37:41.938,268975,0,-1,0,0,0,0
2016-04-20 12:37:42.938,268975,12,0,0,0,0,0
2016-04-20 12:37:43.938,268975,12,0,0,0,0,0
2016-04-20 12:37:44.938,268975,0,2,0,0,0,0
2016-04-20 12:37:45.938,268975,0,2,0,0,0,0
2016-04-20 12:37:46.938,268975,7,-1,0,0,0,0
2016-04-20 12:37:47.938,268975,0,0,0,0,0,0
2016-04-20 12:37:48.938,268975,0,0,0,0,0,0
2016-04-20 12:37:49.938,268975,12,0,0,0,0,0
2016-04-20 12:37:50.938,268975,7,-3,0,0,0,0
2016-04-20 12:37:51.938,268975,7,-3,0,0,0,0
2016-04-20 12:37:52.938,268975,-5,1,0,0,0,0
2016-04-20 12:37:53.938,268975,0,0,0,0,0,0
2016-04-20 12:37:54.938,268975,0,0,0,0,0,0
2016-04-20 12:37:55.938,268975,0,-3,0,0,0,0
2016-04-20 12:37:56.938,268975,-9,0,0,0,0,0
2016-04-20 12:37:57.938,268975,12,0,0,0,0,0
2016-04-20 12:37:58.938,268975,12,0,0,0,0,0
2016-04-20 12:37:59.938,268975,0,1,0,0,0,0
2016-04-20 12:38:00.938,268975,-9,2,0,0,0,0
2016-04-20 12:38:01.938,268975,16,-3,0,0,0,0
2016-04-20 12:38:02.938,268975,12,1,0,0,0,0
2016-04-20 12:38:03.938,268975,12,1,0,0,0,0
2016-04-20 12:38:04.938,268975,12,1,0,0,0,0
2016-04-20 12:38:05.938,268975,-5,0,0,0,0,0
2016-04-20 12:38:06.938,268975,20,2,0,0,0,0
2016-04-20 12:38:07.938,268975,12,2,0,0,0,0
2016-04-20 12:38:08.938,268975,0,0,0,0,0,0
2016-04-20 12:38:09.938,268975,0,0,0,0,0,0
2016-04-20 12:38:10.938,268975,-5,4,0,0,0,0
2016-04-20 12:38:11.938,268975,3,-1,0,0,0,0
2016-04-20 12:38:12.938,268975,12,0,0,0,0,0
2016-04-20 12:38:13.938,268975,12,0,0,0,0,0
2016-04-20 12:38:14.938,268975,12,0,0,0,0,0
2016-04-20 12:38:15.938,268975,-5,0,0,0,0,0
2016-04-20 12:38:16.938,268975,-9,2,0,0,0,0
2016-04-20 12:38:17.938,268975,-9,2,0,0,0,0
2016-04-20 12:38:18.938,268975,0,2,0,0,0,0
2016-04-20 12:38:19.938,268975,0,2,0,0,0,0
2016-04-20 12:38:20.938,268975,0,0,0,0,0,0
2016-04-20 12:38:21.938,268975,12,-1,0,0,0,0
2016-04-20 12:38:22.938,268975,7,-3,0,0,0,0
2016-04-20 12:38:23.938,268975,7,0,0,0,0,0
2016-04-20 12:38:24.938,268975,0,1,0,0,0,0
2016-04-20 12:38:25.938,268975,0,1,0,0,0,0
2016-04-20 12:38:26.938,268975,7,0,0,0,0,0
2016-04-20 12:38:27.938,268975,16,-1,0,0,0,0
2016-04-20 12:38:28.938,268975,0,0,0,0,0,0
2016-04-20 12:38:29.938,268975,0,0,0,0,0,0
2016-04-20 12:38:30.938,268975,0,0,0,0,0,0
2016-04-20 12:38:31.938,268975,-5,1,0,0,0,0
2016-04-20 12:38:32.938,268975,-5,0,0,0,0,0
2016-04-20 12:38:33.938,268975,0,0,0,0,0,0
2016-04-20 12:38:34.938,268975,12,1,0,0,0,0
2016-04-20 12:38:35.938,268975,12,1,0,0,0,0
2016-04-20 12:38:36.938,268975,7,1,0,0,0,0
2016-04-20 12:38:37.938,268975,0,-1,0,0,0,0
2016-04-20 12:38:38.938,268975,12,-3,0,0,0,0
2016-04-20 12:38:39.938,268975,-5,1,0,0,0,0
2016-04-20 12:38:40.938,268975,-5,1,0,0,0,0
2016-04-20 12:38:41.938,268975,-5,0,0,0,0,0
2016-04-20 12:38:42.938,268975,0,1,0,0,0,0
2016-04-20 12:38:43.938,268975,20,-1,0,0,0,1
2016-04-20 12:38:44.938,268975,20,-1,0,0,0,1
2016-04-20 12:38:45.938,268975,20,-1,0,0,0,1
2016-04-20 12:38:46.938,268975,0,0,0,0,0,2
2016-04-20 12:38:47.938,268917,-578,-94,-73428,-2001,0,2
2016-04-20 12:38:48.938,263378,-163,-104,-87464,1015,0,2
2016-04-20 12:38:49.938,260420,-171,-73,-62292,0,0,2
2016-04-20 12:38:50.938,260420,-171,-73,-62292,0,0,2
2016-04-20 12:38:51.938,253634,-674,-75,-88711,0,0,2
2016-04-20 12:38:52.938,247312,-245,-247,-73660,-1015,0,2
2016-04-20 12:38:53.938,244093,-654,-58,-79750,-1015,0,2
2016-04-20 12:38:54.938,237452,-548,-144,-77981,-1015,0,2
2016-04-20 12:38:55.938,237452,-548,-144,-77981,-1015,0,2
2016-04-20 12:38:56.938,234030,-28,-129,-97208,-1015,0,2
2016-04-20 12:38:57.938,227708,-536,-26,-85492,-1015,0,2
2016-04-20 12:38:58.938,224431,-377,-103,-65801,-1015,0,2
2016-04-20 12:38:59.938,224431,-377,-103,-65801,-1015,0,2
2016-04-20 12:39:00.938,224431,-377,-103,-65801,-1015,0,2
2016-04-20 12:39:01.938,217384,-782,-156,-90451,-1015,0,2
2016-04-20 12:39:02.938,211294,39,-115,-77198,0,0,2
2016-04-20 12:39:03.938,208017,-210,-135,-76067,0,0,2
2016-04-20 12:39:04.938,201231,-208,-39,-93844,-1015,0,2
2016-04-20 12:39:05.938,201231,-208,-39,-93844,-1015,0,2
2016-04-20 12:39:06.938,198186,-148,-159,-59073,0,0,2
2016-04-20 12:39:07.938,191313,-605,-157,-84941,0,0,2
2016-04-20 12:39:08.938,185368,-521,-119,-70876,1015,0,2
2016-04-20 12:39:09.938,182323,-248,-24,-84361,0,0,2
2016-04-20 12:39:10.938,182323,-248,-24,-84361,0,0,2
2016-04-20 12:39:11.938,176494,-509,-105,-85028,-1015,0,2
2016-04-20 12:39:12.938,176494,-509,-105,-85028,-1015,0,2
2016-04-20 12:39:13.938,172492,-296,-127,-84129,0,0,2
2016-04-20 12:39:14.938,166576,-846,-75,-82418,1015,0,2
2016-04-20 12:39:15.938,160747,-40,3,-74704,0,0,2
2016-04-20 12:39:16.938,160747,-40,3,-74704,0,0,2
2016-04-20 12:39:17.938,157122,200,-79,-69310,0,0,2
2016-04-20 12:39:18.938,150974,-341,-19,-98948,0,0,2
2016-04-20 12:39:19.938,144565,-359,-143,-65134,0,0,2
2016-04-20 12:39:20.938,140882,-47,-34,-67106,1015,0,2
2016-04-20 12:39:21.938,140012,-127,-86,-2958,0,0,2
2016-04-20 12:39:22.938,140012,-127,-86,-2958,0,0,2
2016-04-20 12:39:23.938,140012,-127,-86,-2958,0,0,2
2016-04-20 12:39:24.938,140012,-130,-28,0,0,0,3
2016-04-20 12:39:25.938,140012,-138,-31,0,0,0,3
2016-04-20 12:39:26.938,140012,-132,-30,0,0,0,3
2016-04-20 12:39:27.938,140012,-132,-30,0,0,0,3
2016-04-20 12:39:28.938,140012,-136,-33,0,0,0,3
2016-04-20 12:39:29.938,140012,-153,-27,0,0,0,3
2016-04-20 12:39:30.938,140012,-136,-30,0,0,0,3
2016-04-20 12:39:31.938,140012,-131,-30,0,0,0,3
2016-04-20 12:39:32.938,140012,-131,-30,0,0,0,3
2016-04-20 12:39:33.938,140012,-150,-30,0,0,0,4
2016-04-20 12:39:34.938,140012,-140,-29,0,0,0,4
2016-04-20 12:39:35.938,140012,-142,-32,0,0,0,4
2016-04-20 12:39:36.938,140012,-142,-32,0,0,0,4
2016-04-20 12:39:37.938,140012,-151,-34,0,0,0,4
2016-04-20 12:39:38.938,140012,-151,-34,0,0,0,4
2016-04-20 12:39:39.938,140012,-130,-29,0,0,0,4
2016-04-20 12:39:40.938,140012,-129,-29,0,0,0,4
2016-04-20 12:39:41.938,140012,-134,-28,0,0,0,4
2016-04-20 12:39:42.938,140012,-136,-33,0,0,0,4
2016-04-20 12:39:43.938,140012,-136,-33,0,0,0,4
2016-04-20 12:39:44.938,140012,-145,-31,0,0,0,4
2016-04-20 12:39:45.938,140012,-144,-29,0,0,0,4
2016-04-20 12:39:46.938,140012,-148,-30,0,0,0,4
2016-04-20 12:39:47.938,140012,-145,-32,0,0,0,4
2016-04-20 12:39:48.938,140012,-145,-32,0,0,0,4
2016-04-20 12:39:49.938,140012,-145,-32,0,0,0,4
2016-04-20 12:39:50.938,140012,-140,-29,0,0,0,4
2016-04-20 12:39:51.938,140012,-138,-29,0,0,0,4
2016-04-20 12:39:52.938,140012,-135,-32,0,0,0,4
2016-04-20 12:39:53.938,140012,-165,-31,0,0,0,4
2016-04-20 12:39:54.938,140012,-165,-31,0,0,0,4
2016-04-20 12:39:55.938,140012,-138,-32,0,0,0,4
2016-04-20 12:39:56.938,140012,-132,-33,0,0,0,4
2016-04-20 12:39:57.938,140012,-116,-30,0,0,0,4
2016-04-20 12:39:58.938,140012,-150,-31,0,0,0,4
2016-04-20 12:39:59.938,140012,-150,-31,0,0,0,4
2016-04-20 12:40:00.938,140012,-134,-31,0,0,0,4
2016-04-20 12:40:01.938,140012,-134,-31,0,0,0,4
2016-04-20 12:40:02.938,140012,-148,-34,0,0,0,4
2016-04-20 12:40:03.938,140012,-138,-30,0,0,0,4
2016-04-20 12:40:04.938,140012,-128,-28,0,0,0,4
2016-04-20 12:40:05.938,140012,-128,-28,0,0,0,4
2016-04-20 12:40:06.938,140012,-131,-30,0,0,0,4
2016-04-20 12:40:07.938,140012,-127,-33,0,0,0,4
2016-04-20 12:40:08.938,140012,-145,-32,0,0,0,4
2016-04-20 12:40:09.938,140012,-145,-32,0,0,0,4
2016-04-20 12:40:10.938,140012,-144,-29,0,0,0,4
2016-04-20 12:40:11.938,140012,-146,-31,0,0,0,4
2016-04-20 12:40:12.938,140012,-142,-33,0,0,0,4
2016-04-20 12:40:13.938,140012,-145,-29,0,0,0,4
2016-04-20 12:40:14.938,140012,-145,-29,0,0,0,4
2016-04-20 12:40:15.938,140012,-150,-31,0,0,0,4
2016-04-20 12:40:16.938,140012,-150,-31,0,0,0,4
2016-04-20 12:40:17.938,140012,-144,-30,0,0,0,4
2016-04-20 12:40:18.938,140012,-144,-32,0,0,0,4
2016-04-20 12:40:19.938,140012,-130,-31,0,0,0,4
2016-04-20 12:40:20.938,140012,-130,-31,0,0,0,4
2016-04-20 12:40:21.938,140012,-145,-33,0,0,0,4
2016-04-20 12:40:22.938,140012,-157,-31,0,0,0,4
2016-04-20 12:40:23.938,140012,-142,-31,0,0,0,4
2016-04-20 12:40:24.938,140012,-142,-31,0,0,0,4
2016-04-20 12:40:25.938,140012,-138,-32,0,0,0,4
2016-04-20 12:40:26.938,140012,-135,-27,0,0,0,4
2016-04-20 12:40:27.938,138504,-677,-3,-97904,0,0,4
2016-04-20 12:40:28.938,132356,-734,-112,-81983,0,0,4
2016-04-20 12:40:29.938,132356,-734,-112,-81983,0,0,4
2016-04-20 12:40:30.938,132356,-734,-112,-81983,0,0,4
2016-04-20 12:40:31.938,126034,90,-153,-87145,0,0,4
2016-04-20 12:40:32.938,122264,-342,-134,-96338,0,0,4
2016-04-20 12:40:33.938,115797,-306,-43,-81258,0,0,4
2016-04-20 12:40:34.938,112752,-808,40,-68788,0,0,4
2016-04-20 12:40:35.938,112752,-808,40,-68788,0,0,4
2016-04-20 12:40:36.938,106430,-38,-172,-85463,0,0,4
2016-04-20 12:40:37.938,102834,130,-1,-69252,1015,0,4
2016-04-20 12:40:38.938,96425,-563,-182,-97788,0,0,4
2016-04-20 12:40:39.938,92974,-166,-47,-69368,0,0,4
2016-04-20 12:40:40.938,92974,-166,-47,-69368,0,0,4
2016-04-20 12:40:41.938,86565,-54,-190,-80504,-1015,0,4
2016-04-20 12:40:42.938,80823,-795,-33,-91785,-1015,0,4
2016-04-20 12:40:43.938,74501,-316,-79,-75458,0,0,4
2016-04-20 12:40:44.938,74501,-316,-79,-75458,0,0,4
2016-04-20 12:40:45.938,71050,-381,-15,-66932,0,0,4
2016-04-20 12:40:46.938,71050,-381,-15,-66932,0,0,4
2016-04-20 12:40:47.938,64989,-55,-198,-83433,0,0,4
2016-04-20 12:40:48.938,61625,-783,-4,-83549,0,0,4
2016-04-20 12:40:49.938,54984,-809,-134,-58377,1015,0,4
2016-04-20 12:40:50.938,51620,-1124,-56,-75168,0,0,4
2016-04-20 12:40:51.938,51620,-1124,-56,-75168,0,0,4
2016-04-20 12:40:52.938,45124,-787,-153,-94192,0,0,4
2016-04-20 12:40:53.938,41383,-981,-214,-71659,-1015,0,4
2016-04-20 12:40:54.938,35119,-1097,-188,-78387,1015,0,4
2016-04-20 12:40:55.938,35119,-1097,-188,-78387,1015,0,4
2016-04-20 12:40:56.938,35119,-1097,-188,-78387,1015,0,4
2016-04-20 12:40:57.938,28739,-757,-58,-75429,0,0,4
2016-04-20 12:40:58.938,24563,-134,-193,-91901,0,0,4
2016-04-20 12:40:59.938,22098,-186,-45,13949,-1015,0,4
2016-04-20 12:41:00.938,22011,-201,-45,0,0,0,4
2016-04-20 12:41:01.938,22011,-201,-45,0,0,0,4
2016-04-20 12:41:02.938,22011,-212,-46,0,0,0,5
2016-04-20 12:41:03.938,22011,-193,-45,0,0,0,5
2016-04-20 12:41:04.938,22011,-211,-44,0,0,0,5
2016-04-20 12:41:05.938,22011,-218,-46,0,0,0,5
2016-04-20 12:41:06.938,22011,-218,-46,0,0,0,5
2016-04-20 12:41:07.938,22011,-205,-45,0,0,0,5
2016-04-20 12:41:08.938,22011,-205,-45,0,0,0,5
2016-04-20 12:41:09.938,22011,-211,-45,0,0,0,5
2016-04-20 12:41:10.938,22011,-203,-44,0,0,0,5
2016-04-20 12:41:11.938,22011,-205,-46,0,0,0,5
2016-04-20 12:41:12.938,22011,-205,-46,0,0,0,5
2016-04-20 12:41:13.938,22011,-205,-45,0,0,0,5
2016-04-20 12:41:14.938,22011,-205,-47,0,0,0,5
2016-04-20 12:41:15.938,22011,-216,-48,0,0,0,5
2016-04-20 12:41:16.938,22011,-220,-44,0,0,0,5
2016-04-20 12:41:17.938,22011,-220,-44,0,0,0,5
2016-04-20 12:41:18.938,22011,-211,-47,0,0,0,5
2016-04-20 12:41:19.938,22011,-207,-44,0,0,0,5
2016-04-20 12:41:20.938,22011,-199,-46,0,0,0,5
2016-04-20 12:41:21.938,22011,-206,-44,0,0,0,5
2016-04-20 12:41:22.938,22011,-206,-44,0,0,0,5
2016-04-20 12:41:23.938,22011,-206,-44,0,0,0,5
2016-04-20 12:41:24.938,22011,-205,-46,0,0,0,5
2016-04-20 12:41:25.938,22011,-202,-115,0,0,0,6
2016-04-20 12:41:26.938,22852,582,60,90364,0,0,6
2016-04-20 12:41:27.938,22852,582,60,90364,0,0,6
2016-04-20 12:41:28.938,29522,1124,41,75980,0,0,6
2016-04-20 12:41:29.938,33350,997,59,87580,1015,0,6
2016-04-20 12:41:30.938,39846,503,241,96570,0,0,6
2016-04-20 12:41:31.938,43210,801,97,69513,1015,0,6
2016-04-20 12:41:32.938,43210,801,97,69513,1015,0,6
2016-04-20 12:41:33.938,50547,517,0,67280,0,0,6
2016-04-20 12:41:34.938,56637,696,233,86101,0,0,6
2016-04-20 12:41:35.938,59769,942,37,53650,0,0,6
2016-04-20 12:41:36.938,66642,313,41,86768,0,0,6
2016-04-20 12:41:37.938,66642,313,41,86768,0,0,6
2016-04-20 12:41:38.938,66642,313,41,86768,0,0,6
2016-04-20 12:41:39.938,69832,-36,116,82824,0,0,6
2016-04-20 12:41:40.938,75835,185,19,98484,0,0,6
2016-04-20 12:41:41.938,79054,185,46,72268,0,0,6
2016-04-20 12:41:42.938,79054,185,46,72268,0,0,6
2016-04-20 12:41:43.938,86246,323,43,96483,-1015,0,6
2016-04-20 12:41:44.938,89610,794,22,79518,-1015,0,6
2016-04-20 12:41:45.938,95845,525,-54,64844,0,0,6
2016-04-20 12:41:46.938,102718,334,182,81693,0,0,6
2016-04-20 12:41:47.938,102718,334,182,81693,0,0,6
2016-04-20 12:41:48.938,105937,130,192,95758,1015,0,6
2016-04-20 12:41:49.938,111766,314,37,91727,0,0,6
2016-04-20 12:41:50.938,111766,314,37,91727,0,0,6
2016-04-20 12:41:51.938,111766,314,37,91727,0,0,6
2016-04-20 12:41:52.938,122177,-4,68,101616,0,0,6
2016-04-20 12:41:53.938,125367,543,63,104168,-1015,0,6
2016-04-20 12:41:54.938,125367,543,63,104168,-1015,0,6
2016-04-20 12:41:55.938,129282,527,29,88189,0,0,6
2016-04-20 12:41:56.938,136880,330,36,83839,1015,0,6
2016-04-20 12:41:57.938,142738,738,6,88305,0,0,6
2016-04-20 12:41:58.938,142738,738,6,88305,0,0,6
2016-04-20 12:41:59.938,146421,-36,70,85492,0,0,6
2016-04-20 12:42:00.938,152656,122,39,76328,0,0,6
2016-04-20 12:42:01.938,156020,540,8,84593,0,0,6
2016-04-20 12:42:02.938,163067,307,145,84303,1015,0,6
2016-04-20 12:42:03.938,163067,307,145,84303,1015,0,6
2016-04-20 12:42:04.938,166489,361,-55,68092,0,0,6
2016-04-20 12:42:05.938,166489,361,-55,68092,0,0,6
2016-04-20 12:42:06.938,172405,820,72,78068,0,0,6
2016-04-20 12:42:07.938,178495,306,169,82882,1015,0,6
2016-04-20 12:42:08.938,181946,885,57,65772,1015,0,6
2016-04-20 12:42:09.938,181946,885,57,65772,1015,0,6
2016-04-20 12:42:10.938,187630,909,53,70064,0,0,6
2016-04-20 12:42:11.938,193865,435,162,94453,0,0,6
2016-04-20 12:42:12.938,197635,392,119,86710,1015,0,6
2016-04-20 12:42:13.938,203870,462,16,67512,-1015,0,6
2016-04-20 12:42:14.938,203870,462,16,67512,-1015,0,6
2016-04-20 12:42:15.938,206741,255,32,67193,0,0,6
2016-04-20 12:42:16.938,213237,383,139,87145,1015,0,6
2016-04-20 12:42:17.938,213237,383,139,87145,1015,0,6
2016-04-20 12:42:18.938,219298,85,178,93177,0,0,6
2016-04-20 12:42:19.938,222749,616,161,76589,-1015,0,6
2016-04-20 12:42:20.938,222749,616,161,76589,-1015,0,6
2016-04-20 12:42:21.938,229303,533,64,88972,-1015,0,6
2016-04-20 12:42:22.938,232986,334,51,101645,0,0,6
2016-04-20 12:42:23.938,238902,659,120,67744,0,0,6
2016-04-20 12:42:24.938,245079,169,181,81461,1015,0,6
2016-04-20 12:42:25.938,245079,169,181,81461,1015,0,6
2016-04-20 12:42:26.938,249081,285,-3,97353,-1015,0,6
2016-04-20 12:42:27.938,254910,113,24,81084,1015,0,6
2016-04-20 12:42:28.938,258100,638,118,75284,-1015,0,6
2016-04-20 12:42:29.938,264915,183,94,86391,1015,0,6
2016-04-20 12:42:30.938,264915,183,94,86391,1015,0,6
2016-04-20 12:42:31.938,268018,118,34,80852,0,0,6
